,stop_id,stop_name,type,location,in_lines,identifier
583,1980583,Hildburghauserstrasse,bus,"52.41593912926577, 13.341726815502268","['11', '2']",nan
584,1980584,Hildegardstrasse,bus,"52.48185906011362, 13.320391438761659",['1'],nan
585,1980585,Hindenburgdamm,bus,"52.43138305228653, 13.309681949641572",['84'],nan
586,1980586,Hindenburgdamm,bus,"52.45352507850236, 13.315671490206539",['88'],nan
587,1980587,Hindenburgdamm/Wiesenbaude,bus,"52.430495242672045, 13.31180861060395",['11'],nan
588,1980588,Hirschgarten,s-bahn,"52.4579,13.6032",['KBS 105'],Q4892435
589,1980589,Hirschgarten,strassenbahn,"52.4518533,13.6006245","['84', '25']",Q66360740
590,1980590,Hirtestrasse,strassenbahn,"52.46228517510202, 13.582989445330378",['86'],nan
591,1980591,Ho-Chi-Minh-Strasse,bus,"52.5330704220753, 13.4761025820549","['54', '48']",nan
592,1980592,Ho-Chi-Minh-Strasse,strassenbahn,"52.52667662778445, 13.479846111733366","['19', '18', '15']",nan
593,1980593,Ho-Chi-Minh-Strasse,strassenbahn,"52.53614337349791, 13.473491168269483","['12', '11', '20', '63']",nan
594,1980594,Hochmeisterplatz,bus,"52.49468637986547, 13.301254684721862",['4'],nan
595,1980595,Hochschule für Ökonomie,strassenbahn,"52.4927681,13.5266059","['19', '17']",Q65952866
596,1980596,Hoeppnerstrasse,bus,"52.47246448756941, 13.377940520811295",['96'],nan
597,1980597,Hoevelstrasse,bus,"52.44352585442774, 13.502982371335742",['62'],nan
598,1980598,Hohefeldstrasse,bus,"52.626267554133165, 13.29937720159586",['12E'],nan
599,1980599,Hohen Neuendorf (b Bln),s-bahn,"52.6684,13.287",['KBS 140'],Q4500489
600,1980600,"Hohenschönhausen, Chemie-Handel",bus,"52.54635511419105, 13.519416309000189",['48'],nan
601,1980601,"Hohenschönhausen, Degnerstrasse",bus,"52.54984208715898, 13.49807918181441",['53'],nan
602,1980602,"Hohenschönhausen, Falkenbergerstrasse",strassenbahn,"52.5508672,13.5094994",['70'],Q65555882
603,1980603,"Hohenschönhausen, Gartenstadt",strassenbahn,"52.5508672,13.5094994",['63'],Q65555882
604,1980604,Hohenschönhauserstrasse,strassenbahn,"52.5359329,13.4729468","['29', '20', '3']",Q65553684
605,1980605,Hohenstaufenstrasse,bus,"52.49444389446449, 13.345941313199432",['85'],nan
606,1980606,Hohenzollerndamm,bus,"52.476835205459196, 13.28097752710442","['65', '50']",nan
607,1980607,Hohenzollernplatz,u-bahn,"52.493888888889,13.325",['2'],Q571570
608,1980608,Hohenzollernring,bus,"52.55569430282622, 13.207589665448262","['55', '97', '56', '54']",nan
609,1980609,Holländerstrasse,bus,"52.565215912186005, 13.335535213908962","['8', '12', '12E']",nan
610,1980610,Holländerstrasse/Friedhöfe,bus,"52.56208059904821, 13.35153256635908",['64'],nan
611,1980611,Holteistrasse,bus,"52.50859353995203, 13.466288145839554",['30'],nan
612,1980612,Holteistrasse,strassenbahn,"52.5088235,13.465969","['13', '21']",Q65675805
613,1980613,Holzhauserstrasse,bus,"52.587596015660594, 13.323924613516958",['15'],nan
614,1980614,Holzhauserstrasse,u-bahn,"52.575833333333,13.296111111111",['6'],Q557566
615,1980615,Hoppegarten (Mark),s-bahn,"52.5183,13.6734",['KBS 100'],Q15197357
616,1980616,Hotel,bus,"52.386411754827485, 13.510058655526867",['361'],nan
617,1980617,Hranitzkystrasse,bus,"52.42251302643871, 13.370742695013","['11', '32']",nan
618,1980618,Hultschiner Damm,bus,"52.47711373957008, 13.600598140620137",['8'],nan
619,1980619,Humannplatz,strassenbahn,"52.5493627,13.4213646",['70'],Q65962652
620,1980620,Humboldt-Krankenhaus,bus,"52.57241175917693, 13.347438523711851",['64'],nan
621,1980621,Humboldthain,s-bahn,"52.5451,13.3796","['KBS 153', 'KBS 152']",Q481276
622,1980622,Hundekehlestrasse,bus,"52.47548162130776, 13.290308772196097",['10'],nan
623,1980623,Hutten-/Turmstrasse,bus,"52.52739659116741, 13.328686515745709",['23'],nan
624,1980624,Huttenstrasse,bus,"52.52743600724727, 13.328636640111993",['24'],nan
625,1980625,Huttenstrasse/Turmstrasse,bus,"52.52742057228689, 13.328649305337452",['89'],nan
626,1980626,Händelplatz,bus,"52.449992542295014, 13.315419307645962","['85', '84']",nan
627,1980627,Hänselstrasse,bus,"52.47002488925071, 13.480826366857992",['67'],nan
628,1980628,"Hönow, Dorf",bus,"52.54518016764201, 13.638723222029224",['44'],nan
629,1980629,"Hönow, Nord",bus,"52.55708326027787, 13.633254033658826",['44'],nan
630,1980630,Hönower Wiesenweg,strassenbahn,"52.484276289226976, 13.505820970561828","['13', '21', '82']",nan
631,1980631,Hüttenweg,bus,"52.45351715177107, 13.272228537845908",['60'],nan
632,1980632,Hüttigpfad,bus,"52.53962429902484, 13.326765783829195",['23'],nan
633,1980633,ICC/Ausstellungshallen,bus,"52.50459502336341, 13.279503842419016","['69', '4']",nan
634,1980634,ICC/Omnibusbahnhof,bus,"52.50658970412032, 13.279680093135237","['65', '94', '10', '4']",nan
635,1980635,IFA-Vertrieb,bus,"52.50272647424267, 13.505857698408706",['96'],nan
636,1980636,Illigstrasse,bus,"52.39764788718754, 13.385139222911588",['30'],nan
637,1980637,Ilsenburgerstrasse,bus,"52.525749229554776, 13.30988310299495",['89'],nan
638,1980638,Im Fischgrund,bus,"52.62965843509205, 13.294335908368284",['12E'],nan
639,1980639,Indischestrasse,bus,"52.55400429683892, 13.35885680761456",['89'],nan
640,1980640,Innsbrucker Platz,bus,"52.478545508234895, 13.34405868604117",['65'],nan
641,1980641,Innsbrucker Platz (Hauptstrasse),u-bahn,"52.4786,13.3439",['4'],Q10275871
642,1980642,Institut für Lehrerbildung,strassenbahn,"52.451002710524044, 13.571970685250104","['26', '19', '21', '85', '25', '82']",nan
643,1980643,Invalidenstrasse,bus,"52.53056312073795, 13.383072771001865",['57'],nan
644,1980644,Isoldestrasse,bus,"52.419265807632776, 13.18907469","['E', '18']",nan
645,1980645,Jacques-Duclos-Strasse,bus,"52.52044449240082, 13.47956421096199",['30'],nan
646,1980646,Jaczostrasse,bus,"52.51421725408393, 13.191015928298432","['97', '34']",nan
647,1980647,Jafféstrasse/Deutschlandhalle,bus,"52.49962817740136, 13.26898769147191",['69'],nan
648,1980648,Jakob-Kaiser-Platz,bus,"52.536739701449115, 13.293604878938678","['55', '99', '62', '23', '9', '65', '21']",nan
649,1980649,Jakob-Kaiser-Platz,u-bahn,"52.53633333333333,13.29336111111111",['7'],Q638526
650,1980650,Jannowitzbrücke,s-bahn,"52.514822222222,13.41795","['KBS 105', 'KBS 115', 'KBS 100', 'KBS 143', 'KBS 110']",Q27955427
651,1980651,Jansenstrasse,bus,"52.584686526680464, 13.334842370084557",['14'],nan
652,1980652,Jebensstrasse/Amerikahaus,bus,"52.50679676645561, 13.331137587984307","['23', '54']",nan
653,1980653,Jerusalemerstrasse,bus,"52.51087934454085, 13.395833696965838",['32'],nan
654,1980654,Joachim-Friedrich-Strasse,bus,"52.49795053611048, 13.296208849846598","['69', '29', '4']",nan
655,1980655,Joachim-Friedrich-Strasse,bus,"52.49798639251364, 13.2962135822083",['19'],nan
656,1980656,Joachimstalerstrasse,bus,"52.50045539818131, 13.33076056527222",['69'],nan
657,1980657,Joachimstalerstrasse,bus,"52.504602554405665, 13.33142131035668",['94'],nan
658,1980658,Johannes-Diekmann-Strasse,bus,"52.63183664861537, 13.33891637728793",['7'],nan
659,1980659,"Johannisthal, Haeckelstrasse",strassenbahn,"52.44039533652145, 13.505590429052203","['85', '17']",nan
660,1980660,Johannisthaler Ch. (Gropiusstadt),u-bahn,"52.429166666667,13.453333333333",['7'],Q638553
661,1980661,Johannisthaler Chaussee,bus,"52.45136033294721, 13.488299619950027",['47'],nan
662,1980662,Johanniterstrasse,bus,"52.4964129290161, 13.398664078305833",['95'],nan
663,1980663,John-F-Kennedy-Platz,bus,"52.484744961721695, 13.345157012411544",['4'],nan
664,1980664,John-F.-Kennedy-Platz,bus,"52.484744961721695, 13.345157012411544",['16'],nan
665,1980665,John-Locke-Strasse,bus,"52.392595230763796, 13.398057966921561",['76E'],nan
666,1980666,John-Schehr-Strasse,bus,"52.53535918214356, 13.43910011271603",['9'],nan
667,1980667,Jugenderholungsheim,bus,"52.42617111269117, 13.161450253323418",['3'],nan
668,1980668,Jungfernheide,u-bahn,"52.5307879,13.3006301",['7'],Q19951075
669,1980669,Jungfernstieg,bus,"52.42812725440389, 13.325285480034943",['17'],nan
670,1980670,Jägerstrasse,bus,"52.48596831477271, 13.574167191759361","['8', '27']",nan
671,1980671,Jägerstrasse,strassenbahn,"52.4727253,13.7302613",['S-Bhf. Friedrichshagen <> Alt-Rüdersdorf'],Q66551064
672,1980672,Kadettenweg,bus,"52.432433042743625, 13.299187162075915",['84'],nan
673,1980673,Kaiser-Friedrich-Strasse,bus,"52.50678666128108, 13.302343266081147",['94'],nan
674,1980674,Kaiser-Wilhelm-Platz,bus,"52.486329247981715, 13.35655627172785","['84', '75', '48']",nan
675,1980675,Kaiser-Wilhem-Platz,bus,"52.48689920021619, 13.357074173349613",['4'],nan
676,1980676,Kaiserdamm,u-bahn,"52.51,13.2822",['1'],Q656409
677,1980677,Kaisereiche,bus,"52.46896806014468, 13.332614886077709","['85', '75', '25'], ['48']","nan, nan"
678,1980678,Kaisereiche/Schmiljanstrasse,bus,"52.469010135703016, 13.33250958104903",['17'],nan
679,1980679,Kaiserin-Augusta-Allee,bus,"52.52572924294773, 13.306185767937748",['89'],nan
680,1980680,Kaiserin-Augusta-Strasse,u-bahn,"52.460152777778,13.384577777778",['6'],Q559226
681,1980681,Kalkbergerstrasse,strassenbahn,"52.4722942,13.7377538",['S-Bhf. Friedrichshagen <> Alt-Rüdersdorf'],Q66551067
682,1980682,Kanalbrücke,strassenbahn,"52.42565024524898, 13.545298469936332",['84'],nan
683,1980683,Kantstrasse,bus,"52.50531853853559, 13.331554843104856","['60', '9', '69']",nan
684,1980684,Kantstrasse,bus,"52.50629342560052, 13.313913567555115",['1'],nan
685,1980685,Kantstrasse,bus,"52.50678948797454, 13.296163386390713",['21'],nan
686,1980686,Karl Marx-Allee,bus,"52.51796623612338, 13.432923587088723",['32'],nan
687,1980687,Karl-Bonhoeffer-Nervenklinik,bus,"52.57804915259495, 13.332858932266909","['62', '14']",nan
688,1980688,Karl-Elsasser-Strasse,bus,"52.457913831157164, 13.424894305630426",['25'],nan
689,1980689,Karl-Kunger-Strasse,bus,"52.491648564897346, 13.44665797007497",['64'],nan
690,1980690,Karl-Liebknecht-Strasse,bus,"52.52700439922152, 13.415594245385797",['57'],nan
691,1980691,Karl-Maron-Strasse,s-bahn,"52.53556,13.53556",['KBS 101'],Q2180548
692,1980692,Karl-Marx-Allee,bus,"52.51831920404112, 13.430003655626638",['40'],nan
693,1980693,Karl-Marx-Strasse,u-bahn,"52.476111111111,13.439166666667",['7'],Q519494
694,1980694,Karlshorst,s-bahn,"52.4808,13.5258",['KBS 105'],Q111327045
695,1980695,Karolinenhof-Mitte,strassenbahn,"52.39149046222949, 13.634827621551574",['86'],nan
696,1980696,Karolinenstrasse,bus,"52.597959693433545, 13.275023334530093","['13', '20']",nan
697,1980697,Karow,s-bahn,"52.615,13.4692","['KBS 141', 'KBS 143']",Q800480
698,1980698,Karowerstrasse,bus,"52.63349334589059, 13.498857770767476","['42', '31']",nan
699,1980699,Karwendelstrasse,bus,"52.43340354690581, 13.3072909155276",['84'],nan
700,1980700,Kaserne Napoleon,bus,"52.561238739799634, 13.32543368870084",['62'],nan
701,1980701,Kaserne Südtor,bus,"52.55685969560147, 13.3084342409763","['8', '62', '21']",nan
702,1980702,Katzbach-/Boelckestrasse,bus,"52.485085800545285, 13.37658958301417",['4'],nan
703,1980703,Kaulsdorf,s-bahn,"52.5121,13.5904",['KBS 100'],Q800478
704,1980704,Kaulsdorferstrasse,bus,"52.46039451596403, 13.579989999006296",['68'],nan
705,1980705,Kettingerstrasse,bus,"52.413417179153015, 13.396063625312399",['52'],nan
706,1980706,Kielerstrasse,bus,"52.45900263211566, 13.322779054057017",['17'],nan
707,1980707,Kienitzerstrasse,bus,"52.476105470646026, 13.426835505238055",['4'],nan
708,1980708,"Kinderkrankenhaus Lindenhof""",bus,"52.51187975743517, 13.4931404241461",['93'],nan
709,1980709,Kirchstrasse,bus,"52.47415366087044, 13.294490182531689",['60'],nan
710,1980710,Kisselnallee,bus,"52.55649278406277, 13.188691953356178",['63'],nan
711,1980711,Kissingenstrasse,bus,"52.56794246263401, 13.427626602915375",['52'],nan
712,1980712,Kladow,bus,"52.45156751539905, 13.147837826277277",['35E'],nan
713,1980713,Kladow Hottengrund,bus,"52.44607416847932, 13.126300435760513",['35'],nan
714,1980714,"Kladow, Ritterfelddamm",bus,"52.45434181256702, 13.144364323200607",['34'],nan
715,1980715,Klausenerplatz,bus,"52.51920997381545, 13.291921994814121","['87', '54']",nan
716,1980716,Klausthalerstrasse,strassenbahn,"52.57550501916806, 13.421414928652002",['49'],nan
717,1980717,Kleistpark,u-bahn,"52.490555555556,13.360277777778",['7'],Q571161
718,1980718,Klement-Gottwald-Allee,bus,"52.55009811835956, 13.459044786589162","['45', '55']",nan
719,1980719,Klement-Gottwald-Allee,strassenbahn,"52.553895463463604, 13.467472780449688","['70', '29']",nan
720,1980720,Klement-Gottwald-Strasse,strassenbahn,"52.55195794348502, 13.465463416078652",['20'],nan
721,1980721,Klingsorstrasse,bus,"52.45309021884074, 13.33121103955973","['32', '88', '86', '84', '17', '30', '33']",nan
722,1980722,Klinikum Steglitz,bus,"52.44415720118784, 13.321367176792748",['88'],nan
723,1980723,Klinikum Westend,bus,"52.5186331579093, 13.276978139965799",['54'],nan
724,1980724,"Kloster ""Zum guten Hirten""",bus,"52.41554832810355, 13.361688446214297",['32'],nan
725,1980725,Kloster-Zinna-Strasse,bus,"52.4026890932609, 13.412748029411977",['79'],nan
726,1980726,Klosterstrasse,bus,"52.53290008602445, 13.198388225941354","['80', '31']",nan
727,1980727,Klosterstrasse,u-bahn,"52.516111111111,13.412222222222",['A'],Q657893
728,1980728,Kluckstrasse,bus,"52.505469929566765, 13.362407164396801",['29'],nan
729,1980729,Klärwerkstrasse,bus,"52.52762712571129, 13.232570614119659",['56'],nan
730,1980730,Knaackstrasse,strassenbahn,"52.5334285,13.4208487","['71', '20', '72']",Q65225141
731,1980731,Knesebeckstrasse,bus,"52.428912094809505, 13.267664971836647",['53'],nan
732,1980732,Kniprodeallee,strassenbahn,"52.55328910288231, 13.479535430290078",['70'],nan
733,1980733,Kochstrasse,u-bahn,"52.505897222222,13.390611111111",['6'],Q201849
734,1980734,Koenigsallee/Hagenplatz,bus,"52.483388672241965, 13.265817428647791",['19'],nan
735,1980735,Kohlhasenbrück,bus,"52.399386850068794, 13.141401147548066",['18'],nan
736,1980736,Kollostrasse,bus,"52.447619832052744, 13.392134381284215",['33'],nan
737,1980737,Kolonie Hasenheide,bus,"52.523483453205884, 13.18426784659892",['13'],nan
738,1980738,Kolonie Waldfrieden,bus,"52.56289979723415, 13.165640324141387",['63'],nan
739,1980739,Koloniestrasse,bus,"52.556442893073715, 13.37759581883847","['61', '89']",nan
740,1980740,Kolonnenstrasse,bus,"52.48620930513327, 13.360839456594093",['84'],nan
741,1980741,Kongreßhalle,bus,"52.51763253396976, 13.363196975404886",['69'],nan
742,1980742,Konradshöherstrasse,bus,"52.59991005182659, 13.252027971230675",['13'],nan
743,1980743,Konstanzerstrasse,u-bahn,"52.494166666667,13.309722222222",['7'],Q571019
744,1980744,Kormoranweg,bus,"52.437654867207655, 13.456577084623888",['25'],nan
745,1980745,Kosleckweg,bus,"52.44733571636485, 13.39571835610992",['33'],nan
746,1980746,Kottbusser Damm (Schönleinstrasse),u-bahn,"52.493055555556,13.421944444444",['8'],Q666868
747,1980747,Kottbusser Tor,u-bahn,"52.499166666667,13.418055555556","['1', '8']",Q819768
748,1980748,Kraftwerk Klingenberg,bus,"52.4881374,13.4958685",['96'],nan
749,1980749,Kraftwerk Klingenberg,strassenbahn,"52.4881374,13.4958685","['13', '21', '82']",Q66079524
750,1980750,Krahmerstrasse,bus,"52.43794764888544, 13.31545324667399",['84'],nan
751,1980751,Krampnitzer Weg,bus,"52.45227343259078, 13.13842230425098","['35', '35E']",nan
752,1980752,Krankenhaus,strassenbahn,"52.4473014,13.761517",['S-Bhf. Rahnsdorf <> Woltersdorfer Schleuse'],Q66977234
753,1980753,Krankenhaus Köpenick,bus,"52.4388396,13.5920763",['27'],nan
754,1980754,Krankenhaus Moabit,bus,"52.52631363859675, 13.347762408358612","['24', '70']",nan
755,1980755,Krankenhaus Oskar-Helene-Heim,bus,"52.4491965892725, 13.2695820679902","['60', '18']",nan
756,1980756,Krankenhaus Tegel-Süd,bus,"52.57573397877684, 13.278749331662",['13'],nan
757,1980757,Kranoldplatz,bus,"52.427774762936416, 13.326473583049795","['11', '53', '96', '17']",nan
758,1980758,Krematorium,bus,"52.46067580978568, 13.494054512249367",['67'],nan
759,1980759,Krematorium Ruhleben,bus,"52.52776167394749, 13.231812082714828","['80', '35', '54', '5', '31', '56']",nan
760,1980760,Kreuzbergstrasse,bus,"52.48940663862394, 13.376689964763667",['28'],nan
761,1980761,Kronprinzessinenweg,bus,"52.41996044157457, 13.17530987707389",['18'],nan
762,1980762,Krottnaurerstrasse,bus,"52.434048198019276, 13.206642741771725",['53'],nan
763,1980763,Krumme Lanke,u-bahn,"52.443333333333,13.241388888889",['2'],Q663945
764,1980764,Kröverstrasse,bus,"52.51971182588689, 13.530856945332832",['53'],nan
765,1980765,Krüllsstrasse,bus,"52.492630497557684, 13.448240154824834","['65', '66', '64']",nan
766,1980766,Kulturhaus,strassenbahn,"52.47210371967514, 13.77858363359214",['S-Bhf. Friedrichshagen <> Alt-Rüdersdorf'],nan
767,1980767,Kuno-Fischer-Strasse,bus,"52.506627368592966, 13.289283045690706",['94'],nan
768,1980768,Kurfürstendamm,bus,"52.498023305214666, 13.296217571157966","['21', '1', '10']",nan
769,1980769,Kurfürstendamm (Joachimstalerstrasse),u-bahn,"52.504166666667,13.332777777778","['9', '3']",Q663933
770,1980770,Kurfürstendamm/Rathenauplatz,bus,"52.49485378033746, 13.28551741139731",['4'],nan
771,1980771,Kurfürstendamm/Rathenauplatz,bus,"52.49497561622804, 13.28570891177715","['19', '29']",nan
772,1980772,Kurfürstenstrasse,bus,"52.445643034300396, 13.36805209564975",['33'],nan
773,1980773,Kurfürstenstrasse,bus,"52.503162309862205, 13.349890336949962",['29'],nan
774,1980774,Kurfürstenstrasse,u-bahn,"52.5,13.361944",['1'],Q690203
775,1980775,Kurt-Fischer-Platz,bus,"52.57973292845757, 13.398330728468228",['33'],nan
776,1980776,Kurt-Fischer-Platz,strassenbahn,"52.578668,13.3983016",['22'],Q65032974
777,1980777,Kurt-Fischer-Strasse,bus,"52.579791905153954, 13.398288330120595","['50', '7']",nan
778,1980778,Kurt-Fischer-Strasse,strassenbahn,"52.57972262368477, 13.398329593785958",['46'],nan
779,1980779,Kurt-Schumacher-Platz,bus,"52.563438249109005, 13.32713028618972",['61'],nan
780,1980780,Kurt-Schumacher-Platz,u-bahn,"52.563555555556,13.326572222222",['6'],Q555916
781,1980781,Kölner Damm,bus,"52.427057948053516, 13.447031128873432",['52'],nan
782,1980782,Königen-Luise-Strasse,bus,"52.460424025034314, 13.274838703500087",['60'],nan
783,1980783,Königen-Luise-Strasse/Museum Dahlem,bus,"52.4580469214445, 13.291771531599098",['10'],nan
784,1980784,Königin-Elisabeth-Strasse,bus,"52.51841060617521, 13.280216309480307",['54'],nan
785,1980785,Königin-Luise-Strasse,bus,"52.460437412108, 13.274873746874988",['1'],nan
786,1980786,Königs Wusterhausen,s-bahn,"52.2966,13.6311",['KBS 110'],Q178002
787,1980787,Königsbergerstrasse,bus,"52.430805437088516, 13.317511969726693","['17', '86']",nan
788,1980788,Königstrasse,bus,"52.41987226002477, 13.175332944592043","['6', '3']",nan
789,1980789,Königsweg,bus,"52.396218398039885, 13.139697309847662",['18'],nan
790,1980790,Köpenick,s-bahn,"52.4586,13.5808",['KBS 105'],Q800479
791,1980791,"Köpenick, Krankenhaus",strassenbahn,"52.4388396,13.5920763","['26', '19', '21']",Q66091900
792,1980792,"Köpenick, Straßenbahn-Betriebshof",strassenbahn,"52.439913, 13.581782",[ '85'],Q66370900
793,1980793,Köpenickerstrasse,bus,"52.42382702942483, 13.514468139477932",['57'],nan
794,1980794,Köpenickerstrasse,bus,"52.48661965394429, 13.560355132284862",['8'],nan
795,1980795,Köpenickerstrasse,bus,"52.50575979044679, 13.431993324280384",['28'],nan
796,1980796,Körtingstrasse,bus,"52.43435461971694, 13.389910428550607","['79', '76E', '7']",nan
797,1980797,Kühnemannstrasse,bus,"52.56754367117252, 13.384454851230698",['61'],nan
798,1980798,Kürfürstendamm/U-Bhf. Uhlandstrasse,bus,"52.50268554582132, 13.32607295",['60'],nan
799,1980799,LPG Edwin-Hoernle,bus,"52.540375787223944, 13.574171908812394",['95'],nan
800,1980800,Landeckerstrasse,bus,"52.48429939508389, 13.29377529639171",['50'],nan
801,1980801,Landgericht,bus,"52.52708325416579, 13.297171132317839","['62', '21']",nan
802,1980802,Landgrafenstrasse,bus,"52.503589100436095, 13.348048032852889",['9'],nan
803,1980803,Landshuterstrasse,bus,"52.49435308536897, 13.338553316209746",['50'],nan
804,1980804,Lange Enden,bus,"52.59788544584239, 13.323456122333635",['12E'],nan
805,1980805,Lankwitz,s-bahn,"52.4386,13.3417",['KBS 153'],Q800481
806,1980806,"Lankwitz, Kirche",bus,"52.43629186979271, 13.345745387354132","['30', '2', '81', '32']",nan
807,1980807,Lankwitz/Kirche,bus,"52.43629186979271, 13.345745387354132",['96'],nan
808,1980808,Laubacherstrasse,bus,"52.47201606834429, 13.320113377363734",['1'],nan
809,1980809,Laubacherstrasse/Südwestkorso,bus,"52.47195118228527, 13.320063935630069",['17'],nan
810,1980810,Lauenburger Platz,bus,"52.461985842386426, 13.33927388252173",['2'],nan
811,1980811,Lehniner Platz,bus,"52.499065552958605, 13.301876906899123","['19', '29', '69']",nan
812,1980812,Lehnitz,s-bahn,"52.7411,13.2635",['KBS 140'],Q4258498
813,1980813,Lehrter Stadtbahnhof,s-bahn,"52.5253,13.3694",['KBS 156'],Q821299
814,1980814,Lehrterstrasse,bus,"52.53599832247221, 13.357457663763338",['70'],nan
815,1980815,Leibnizstrasse,bus,"52.50628030580801, 13.313846889129698",['94'],nan
816,1980816,Leibnizstrasse,bus,"52.51466443411573, 13.31517207133642","['62', '54']",nan
817,1980817,Leinestrasse,u-bahn,"52.472777777778,13.428333333333",['8'],Q668563
818,1980818,Lemkestrasse,bus,"52.52803431385439, 13.640891542971353",['95'],nan
819,1980819,Leninallee,bus,"52.526413499256655, 13.447596483801878",['30'],nan
820,1980820,Leninallee,bus,"52.528513273942636, 13.455602547861579","['48', '56']",nan
821,1980821,Leninallee,bus,"52.535446575049626, 13.517340973967386","['54', '53']",nan
822,1980822,Leninallee,s-bahn,"52.5295,13.4548","['KBS 141', 'KBS 140', 'KBS 142', 'KBS 143']",Q800507
823,1980823,Leninallee,strassenbahn,"52.525934, 13.446237","['29', '13', '4', '21', '3']",Q65553230
824,1980824,Leninallee,strassenbahn,"52.5342654901113, 13.499735220510763","['12', '20']",
825,1980825,Leninplatz,bus,"52.523238998562235, 13.433594583798834","['32', '40']",nan
826,1980826,Leninplatz,strassenbahn,"52.5232658,13.4326457","['11', '63', '18', '15']",Q65553105
827,1980827,Leonorenstrasse,bus,"52.444381199385, 13.33882940089604","['2', '32', '81', '17', '30']",nan
828,1980828,Leopoldplatz,u-bahn,"52.5465,13.3591","['9', '6']",Q1960809
829,1980829,Lepsiusstrasse,bus,"52.45883023513571, 13.315599065479873",['33'],nan
830,1980830,Lerchenstrasse,strassenbahn,"52.4551497,13.7346091",['S-Bhf. Rahnsdorf <> Woltersdorfer Schleuse'],Q66980682
831,1980831,Lessingstrasse,bus,"52.630124127827905, 13.324619353754857",['7'],nan
832,1980832,Letterhausweg,bus,"52.533846830742036, 13.282382973072956",['55'],nan
833,1980833,Lichtenberg,s-bahn,"52.5106,13.4964","['KBS 100', 'KBS 101']",Q634247
834,1980834,Lichtenberg,u-bahn,"52.510556,13.496389",['E'],Q3831986
835,1980835,Lichtenbergerstrasse,bus,"52.55201389869538, 13.465510273260444",['45'],nan
836,1980836,Lichtenbergerstrasse,strassenbahn,"52.55197635719565, 13.46542571350509","['29', '3', '28', '24', '72']",nan
837,1980837,Lichtenrade,s-bahn,"52.3876,13.3963",['KBS 152'],Q6543354
838,1980838,Lichtenrade Bahnhofstrasse,bus,"52.3867046346346, 13.398964037969304",['76E'],nan
839,1980839,Lichtenrade Nahariyastrasse,bus,"52.390905734162054, 13.420120614791225","['30', '79']",nan
840,1980840,"Lichtenrade, Motzenerstrasse Egestorffstrasse",bus,"52.397056194981474, 13.381951090295289",['7'],nan
841,1980841,Lichtenrader Damm,bus,"52.393805320139066, 13.40657978488946",['30'],nan
842,1980842,Lichtenrader Damm,bus,"52.41458831804119, 13.401103393220856",['52'],nan
843,1980843,Lichterfelde Celsiusstrasse,bus,"52.41098575666027, 13.313902903101019",['17'],nan
844,1980844,Lichterfelde Lindenstrasse,bus,"52.41743685100159, 13.30709848481492",['96'],nan
845,1980845,Lichterfelde Oberhofer Platz,bus,"52.42437116438735, 13.328537172318486",['53'],nan
846,1980846,Lichterfelde Ost,s-bahn,"52.43,13.3289",['KBS 153'],Q111311299
847,1980847,Lichterfelde Ringstrasse Ecke Weißwasserweg,bus,"52.43427707263818, 13.287482459511958",['84'],nan
848,1980848,Lichterfelde Süd,s-bahn,"52.41,13.3086",['KBS 153'],Q800482
849,1980849,"Lichterfelde, Augustaplatz",bus,"52.44282022035038, 13.307558371101395",['88'],nan
850,1980850,"Lichterfelde, Celsiusstrasse",bus,"52.41098575666027, 13.313902903101019",['86'],nan
851,1980851,"Lichterfelde, Lindenstrasse",bus,"52.41743685100159, 13.30709848481492",['1'],nan
852,1980852,Lichterfelde-Süd Holtheimer Weg,bus,"52.41087205086604, 13.308542569395431",['85'],nan
853,1980853,Liebenowzeile,bus,"52.44959401900869, 13.350314742873758",['33'],nan
854,1980854,Lietzenburgerstrasse,bus,"52.500036637804904, 13.324979685600955",['60'],nan
855,1980855,Limburgerstrasse/Rathaus Wedding,bus,"52.54764196087032, 13.356976014131277",['12'],nan
856,1980856,Lincolnstrasse,bus,"52.50195493156404, 13.501966501173017",['35'],nan
857,1980857,Lindauer Allee,bus,"52.57334802277765, 13.359040591457603","['61', '22']",nan
858,1980858,Lindauer Allee,bus,"52.574335407377994, 13.347700749322442","['64', '12E']",nan
859,1980859,Lindauer Allee,bus,"52.57549365102426, 13.332135425222242",['62'],nan
860,1980860,"Lindenberg, Dorf",bus,"52.6015597722132, 13.519994727338524",['41'],nan
861,1980861,Lindenbergerstrasse,bus,"52.57864776861949, 13.519735112537226",['39'],nan
862,1980862,Lindenhof,bus,"52.51435755445049, 13.494402668061875",['93'],nan
863,1980863,Lindenstrasse,bus,"52.451059713443286, 13.572037270188614","['27', '68']",nan
864,1980864,Lindenstrasse,bus,"52.50713873269906, 13.398181403107595","['75', '29', '41']",nan
865,1980865,Lindenstrasse,strassenbahn,"52.4505094,13.572684","['83', '84', '86']",Q66095701
866,1980866,Lindenthaler Allee,bus,"52.4309981351436, 13.229972774586468",['18'],nan
867,1980867,Lindhorstweg,bus,"52.44148583643127, 13.50065005792854",['66'],nan
868,1980868,Lipschitzallee,bus,"52.4277242476257, 13.468166434383097","['41', '52']",nan
869,1980869,Lipschitzallee,u-bahn,"52.424722222222,13.462777777778",['7'],Q571467
